index,Customer_ID,Age,Gender,Income_Level,Purchase_Date,Product_ID,Product_Category,Brand,Purchase_Amount,Average_Spending_Per_Purchase,Purchase_Frequency_Per_Month,Brand_Affinity_Score,Product_Category_Preferences,Month,Year,Season,Cluster
-1.6231621831274476,5d1235b6-5649-413b-a5ff-5e40eef5cd7e,0.9576759198612889,Male,High,2021-06-24,39d8b7a6-412d-47af-8270-8af963238914,Electronics,Brand_A,0.6009308014315016,-1.5986247972449659,1.3032893367355542,-1.2116917257585973,High,-0.7031699617379922,-0.8094224881551718,Summer,3
-1.6196845134754179,e1b8b270-b93e-419c-a11e-0142fe28352f,-1.6666064412655255,Other,Medium,2020-10-07,f69fb90d-252a-4b87-b248-2392186b7461,Electronics,Brand_A,-1.0066476216291051,1.5929307485659499,0.9392643838720323,1.6861781045707682,Low,-0.7031699617379922,-0.7424489962274383,Winter,2
-1.6162068438233879,490c322c-d7bb-48c9-bc94-fe6f5fad3ebe,0.39931797068537095,Other,Low,2023-07-08,c394b7c8-155b-40ef-a7b4-2813bdc2686a,Books,Brand_B,-0.4513023482081682,-0.4721934281352309,-0.15281047471853348,-0.12499053938508516,Low,-0.4093753496252407,1.2667557616045668,Summer,1
-1.6127291741713579,8ebd470b-918b-4282-bcff-a16c4e6e483e,1.0693475096964724,Male,Low,2022-01-14,eb1d466b-ff0f-4f55-a0c0-fe9d3695f29b,Clothing,Brand_C,-0.39284495100596434,0.9921673517074244,0.5752394310085104,-1.5739254545497678,High,-0.4093753496252407,0.3961003665440313,Summer,3
-1.609251504519328,63eb2677-331d-447a-84ce-6cdacaa9697b,-0.04736838865536342,Other,High,2021-01-18,e4ce8ba9-4af0-4564-8f65-3b3f4b40f8c4,Electronics,Brand_B,0.2574935928685538,0.9546196394037666,1.6673142895990762,-0.12499053938508516,High,-1.5845537980762467,-0.2736345527333038,Fall,3
-1.605773834867298,a08cfc43-6894-4e2d-ab24-f3b979870131,0.23181058593259554,Other,Medium,2020-05-23,c5253ea0-ed4d-4cbd-9ff8-f7a34badf22c,Electronics,Brand_C,-0.9189615258257993,1.2174536255293715,-0.8808603804455774,0.9617106469884269,Low,1.3533923230512683,0.19517989076083075,Spring,0
-1.602296165215268,47b0a646-8ae7-4ec2-851e-46076e6f9083,0.008467406262228375,Female,High,2022-04-02,d51ad786-9d7e-4df3-b2a8-fab631da6898,Books,Brand_C,-0.5316812693611985,-0.2093594420096261,-1.2448853333090992,0.5994769181972562,High,-1.5845537980762467,-0.6085020123719713,Spring,1
-1.5953408259112083,b6f8eec2-45e6-4095-a902-a2c055abd0ed,0.901840124943697,Female,Low,2020-07-27,19197c6e-9271-4750-a07b-4b3b5e14da59,Books,Brand_A,0.3013366407702067,-0.8101228388681514,-0.8808603804455774,1.3239443757795977,Low,1.0595977109385168,-0.3406080446610373,Summer,1
-1.5918631562591783,1fef3e6a-d744-4e6f-9983-f63848056623,0.7901685351085135,Other,Low,2023-11-19,66c73737-2280-482a-9d50-a763917bd515,Electronics,Brand_A,0.863989088841419,-1.5235293726376502,-0.5168354275820555,0.5994769181972562,High,1.64718693516402,-0.3406080446610373,Fall,1
-1.5883854866071485,770efdf7-649f-4630-8c21-81b1769bbc22,0.06430320117982016,Male,High,2021-01-23,8a94337d-ed25-4625-bacb-288cdfba1d4e,Electronics,Brand_B,-0.29785168055238304,-1.7488156464595972,-0.5168354275820555,0.23724318940608555,High,-0.7031699617379922,-0.1396875688778368,Summer,1
-1.5814301473030885,e34e2510-9c78-4500-ad11-ef68d371614e,-0.9407411073368321,Male,High,2022-12-01,d37e8970-762d-482c-bb4e-7f803b22b7c1,Clothing,Brand_C,-0.05671491709329205,1.0672627763147402,-0.5168354275820555,-0.48722426817625586,High,-0.11558073751248917,1.0658352858213664,Winter,0
-1.5779524776510587,30deefb7-9854-4dad-b41c-d265257f6611,0.6226611503557381,Male,High,2021-05-04,f39a420f-0362-42c2-b2e5-ac44c98b599a,Electronics,Brand_C,1.7408500468744772,-0.02162088049133696,-1.2448853333090992,0.5994769181972562,Medium,-0.4093753496252407,0.3961003665440313,Winter,1
-1.5709971383469987,6c4791cf-e915-4215-89f3-984b18f4d43b,0.3434821757677791,Female,Medium,2022-04-30,258ded30-c8c6-4590-a1a9-41e2d9a1d765,Electronics,Brand_C,-0.9335758751263502,-0.7350274142608357,1.6673142895990762,-1.2116917257585973,High,-0.7031699617379922,-0.3406080446610373,Fall,3
-1.5675194686949687,f3c06ff9-706b-421c-af92-f689c5103a48,-0.8849053124192403,Male,Low,2023-09-12,c14cb3a4-a9df-474e-9802-38a8030262c8,Electronics,Brand_B,0.907832136743072,1.6680261731732655,-1.2448853333090992,0.23724318940608555,High,0.17821387460026233,-1.6800778832157075,Spring,0
-1.564041799042939,95fd4988-f305-4306-ab2b-6be837bf8d47,1.3485264842844313,Male,Medium,2021-06-29,e114ec05-7181-462d-8a83-20a9b27ef6c5,Clothing,Brand_A,1.770078745475579,-1.1855999619047297,1.6673142895990762,0.9617106469884269,Medium,-0.7031699617379922,-0.1396875688778368,Winter,3
-1.560564129390909,186b58ec-9281-465f-a173-c09d622246d0,0.39931797068537095,Female,Medium,2020-03-03,27b87ef7-10b8-4d77-9a0f-e0056baead5e,Clothing,Brand_C,-0.8020467314213915,0.1661176810269522,-0.8808603804455774,1.3239443757795977,High,-0.11558073751248917,-0.7424489962274383,Summer,1
-1.557086459738879,5e645e8c-29cc-43a1-bc38-95ff2628d957,-0.15903997849054702,Other,Medium,2023-04-25,50b0a5ca-f959-4345-aaf7-ce72e9616c59,Books,Brand_A,-0.4147664749567908,-0.9227659757791249,0.5752394310085104,1.3239443757795977,Medium,1.64718693516402,0.3291268746162978,Winter,2
-1.5536087900868492,eb8a2bc6-5e24-439f-b199-87bbbd022b1f,-0.9407411073368321,Male,Medium,2023-04-05,2c8d5a35-64b8-4ee7-bee7-6afeb3dbe3b3,Electronics,Brand_B,-0.005564694541363657,-0.6599319896535201,-1.2448853333090992,-0.48722426817625586,Low,-0.7031699617379922,-1.6800778832157075,Summer,1
-1.5501311204348192,14c03eeb-82a2-4366-bfe5-0b65e4da40fb,0.39931797068537095,Other,Medium,2021-07-01,cfc6e641-df4c-43f3-8f24-359df66da6c9,Electronics,Brand_A,0.37440838727296155,-0.5472888527425466,-1.2448853333090992,1.3239443757795977,Low,-0.9969645738507438,-0.1396875688778368,Summer,1
-1.5466534507827892,752eb44f-be5d-4bef-ae54-8acd2f24d6d8,1.0135117147788806,Male,Medium,2023-03-01,d3b14c95-e732-474e-a832-e8f166a91e34,Electronics,Brand_C,-0.4732238721589947,0.3163085302415835,0.5752394310085104,-0.12499053938508516,High,-0.4093753496252407,-1.077316455866106,Fall,3
-1.5431757811307594,8fe92101-78ea-4b83-9f54-65752337e531,-1.3874274666775666,Male,Low,2023-09-10,3ca39ee8-5880-48f4-b97b-d66a0586e97b,Books,Brand_B,-1.430463751345083,1.0672627763147402,-0.15281047471853348,0.9617106469884269,Low,0.4720084867130139,0.6639943342549653,Spring,0
-1.5396981114787294,b96dbc97-21c0-446b-8dcb-03d6729485ef,1.460198074119615,Other,High,2023-09-09,b20800f8-93f8-4aaa-b13d-a8e14e070a25,Books,Brand_A,0.593623626781226,0.20366539333061,0.9392643838720323,-0.48722426817625586,High,-0.7031699617379922,-1.5461308993602405,Spring,3
-1.5327427721746696,679b43c1-705f-420a-ab06-6e1afa8bdead,1.0693475096964724,Other,High,2020-12-30,2288a6f4-687c-453f-bce2-70753e26c8a7,Clothing,Brand_B,-0.42938082425734175,-0.09671630509865262,-1.2448853333090992,-1.2116917257585973,Medium,-0.7031699617379922,-0.47455502851650433,Fall,1
-1.5292651025226396,db9066b6-ec48-4d26-91e9-42dafd993f95,0.9576759198612889,Other,High,2021-09-03,21946517-e547-4725-9fa6-35091ffe8c65,Clothing,Brand_B,1.360876965060152,0.20366539333061,-0.5168354275820555,-0.8494579969674265,Low,1.3533923230512683,-0.1396875688778368,Spring,1
-1.5257874328706096,12c1a84c-3cec-4afd-bed8-b42bc9653373,0.39931797068537095,Other,High,2021-01-18,4d56e07b-fa2e-4e8a-8b52-5d8dfb4b0c04,Electronics,Brand_A,0.7616886437375622,-0.9978614003864406,1.3032893367355542,0.5994769181972562,Low,1.3533923230512683,-0.07271407695010328,Winter,3
-1.5223097632185798,d8977215-5dff-47b4-b9c5-6ba93ee6f8ee,1.5718696639547987,Other,High,2021-03-12,936d9c66-3672-4e53-b042-d96f6054376e,Electronics,Brand_A,-0.05671491709329205,-1.2606953865120454,-0.8808603804455774,0.23724318940608555,Low,-0.9969645738507438,0.5970208423272318,Fall,1
-1.5188320935665498,02e27bf9-dd37-49ab-8b4c-51b4a7f80284,-0.10320418357295522,Other,Medium,2021-10-08,9724b7f2-bba5-4060-8e46-493d80c8a8c8,Electronics,Brand_A,0.5717021028303997,-1.4484339480303345,-0.15281047471853348,-1.5739254545497678,High,-1.2907591859634953,1.3337292535323004,Fall,1
-1.5153544239145198,ca5beff2-0455-4541-85ab-a963b56899e8,1.181019099531656,Other,Low,2022-02-22,7e22752e-1f15-4be3-8424-16a20d9eda55,Electronics,Brand_B,0.9882110578961023,-0.5848365650462044,-1.2448853333090992,0.9617106469884269,Medium,-1.2907591859634953,1.668596713170968,Summer,1
-1.5118767542624898,310ffe44-df9d-42c8-b4b6-b73ece1db7fd,0.5109895605205546,Female,Low,2021-03-28,02b6b53e-8756-42a1-9172-da25e6fc3783,Books,Brand_B,0.26480076751882925,1.6304784608696077,-0.15281047471853348,0.5994769181972562,Low,-0.9969645738507438,0.3961003665440313,Winter,0
-1.50839908461046,c5fc475b-f7e5-4a21-8734-37ab807cce5a,-1.1082484920896074,Male,Low,2020-11-13,ed14a7e0-70c1-47e0-801d-c71eb97ab616,Clothing,Brand_C,1.6677783003717224,-0.6599319896535201,1.3032893367355542,0.5994769181972562,Low,-0.9969645738507438,-0.2736345527333038,Winter,2
-1.50492141495843,342a6628-4939-4bf9-af9f-160bbc2af784,-0.27071156832573057,Other,Medium,2022-02-17,d8aa805d-517b-4f74-8ecd-df998161e7ff,Electronics,Brand_C,-1.0066476216291051,0.8419765024927931,0.5752394310085104,-0.48722426817625586,High,1.0595977109385168,0.26215338268856425,Spring,3
-1.5014437453064,aabe700d-b994-4f5b-b724-5721652a92eb,0.6784969452733299,Female,Medium,2022-02-17,2dda6fe5-5910-4bc1-b7ef-89f7b0d4d267,Clothing,Brand_B,-0.3782306017054134,-0.9603136880827827,0.5752394310085104,1.6861781045707682,Low,-1.2907591859634953,1.0658352858213664,Winter,1
-1.4979660756543702,44082b12-e792-42a3-8b1f-0f7ee7feca33,1.6277054588723903,Other,Medium,2020-09-30,87d3dabf-49e7-4095-9301-481e548dfece,Electronics,Brand_B,-1.700829213405276,-0.17181172970596828,1.6673142895990762,-0.8494579969674265,Low,0.4720084867130139,-1.5461308993602405,Winter,3
-1.4910107363503102,f20ccb03-bfe2-45e7-9610-e90da21c1d69,-0.2148757734081388,Female,Medium,2023-09-05,6ed19df1-01ac-419d-84c8-c20420f630f3,Books,Brand_C,0.10404292521276862,-0.8101228388681514,1.6673142895990762,1.3239443757795977,High,1.3533923230512683,-0.5415285204442378,Winter,2
-1.4875330666982804,9bfe18d3-3e24-46fc-8dd2-0ef80255d378,0.3434821757677791,Female,Low,2021-03-28,e1723dc6-0c24-47f7-98f0-d42278dc7e78,Books,Brand_A,0.7178455958359093,-0.9603136880827827,-0.8808603804455774,-0.12499053938508516,High,-0.7031699617379922,1.0658352858213664,Fall,1
-1.4840553970462504,e3111985-6473-41b9-b5a3-76c6219cb310,-0.27071156832573057,Female,Low,2021-03-28,441de3f7-9190-48ec-b8dc-1cf70db85211,Electronics,Brand_B,0.6520810239834299,0.6166902286708461,-0.15281047471853348,-1.5739254545497678,Low,-0.7031699617379922,-1.6800778832157075,Winter,0
-1.4805777273942204,c23076ab-cf8f-4c49-8e1a-04cb5e38a77b,1.181019099531656,Male,Low,2023-03-04,a16458ca-8a1e-43a9-afbb-ffdd66fa0688,Clothing,Brand_A,-1.1016408920826863,-1.2231476742083875,-0.15281047471853348,1.3239443757795977,Medium,0.4720084867130139,0.6639943342549653,Fall,1
-1.4771000577421907,bbf71022-0a19-43d5-bc6b-64520733a9d7,0.6226611503557381,Other,Medium,2023-03-04,5c58e0b5-2e2b-47a4-8445-3016a4b8ae76,Clothing,Brand_A,-0.8458897793230444,0.39140395484889917,-0.15281047471853348,-0.8494579969674265,Medium,1.64718693516402,0.8649148100381658,Spring,0
-1.4736223880901607,328033ec-424a-4053-950b-15026a167c54,1.683541253789982,Female,Low,2023-03-06,05c8f928-e38b-4c22-8741-01b0341a0fe8,Books,Brand_B,-1.700829213405276,-0.8101228388681514,-0.5168354275820555,-0.12499053938508516,High,-1.2907591859634953,1.2667557616045668,Fall,1
-1.4701447184381307,30d8d6bf-ca05-436c-a798-03c864d24a48,-1.7224422361831173,Male,Low,2021-01-26,8bcf86d3-0bda-4379-ab92-25c4650c11d9,Electronics,Brand_C,1.375491314360703,-0.6223842773498622,0.9392643838720323,-0.48722426817625586,High,0.17821387460026233,-1.2782369316493065,Winter,2
-1.4666670487861009,3d209798-2331-4299-82a9-db4df182ee77,1.4043622792020232,Male,Medium,2020-05-06,0b2b8d7d-f153-4677-9043-88d699be36f4,Electronics,Brand_B,1.5800922045684165,0.8419765024927931,1.6673142895990762,0.9617106469884269,Low,-1.2907591859634953,0.9988617938936328,Fall,3
-1.4631893791340709,2d6141f0-a47b-4262-9b7a-63c9aeb104e9,-1.5549348514303418,Female,Low,2021-06-09,0f0e376c-a3bd-401c-b401-4a6a4e2098ae,Books,Brand_C,-0.31246602985293404,0.053474544115978705,-0.5168354275820555,1.6861781045707682,Medium,-0.11558073751248917,1.1997822696768334,Spring,2
-1.4597117094820409,d48a045b-37ae-48b8-830c-587e643ea98f,0.008467406262228375,Female,Medium,2020-04-23,ccf4a0b1-2089-405d-8ea6-bdb846c642d0,Books,Brand_A,-1.065105018831309,-1.110504537297414,0.21121447814498845,-1.5739254545497678,Low,-1.2907591859634953,0.19517989076083075,Fall,2
-1.4562340398300109,0d02b3c7-9b57-41e3-9b04-503b608070e0,0.008467406262228375,Female,High,2020-04-23,286ba4e3-e630-4874-9e82-fdc558e726d5,Electronics,Brand_B,0.9297536606938984,0.5791425163671883,-1.6089102861726212,-0.12499053938508516,Low,0.17821387460026233,1.1328087777490998,Winter,0
-1.452756370177981,dc868a79-9276-4973-ba44-a215285c5128,1.2926906893668395,Other,Low,2023-02-19,f283791d-faee-46ab-ba79-ebfa08badd0d,Books,Brand_C,-1.700829213405276,1.104810488618398,-0.15281047471853348,0.9617106469884269,Medium,1.3533923230512683,-0.40758153658877083,Summer,3
-1.449278700525951,885a469f-6e67-46b5-93a6-c6f9b535db68,1.460198074119615,Other,High,2020-02-09,4f8744fc-3180-4142-b96e-9e3d78e89e80,Books,Brand_A,0.6155451507320525,-0.13426401740231045,1.3032893367355542,-1.2116917257585973,Medium,-0.9969645738507438,1.400702745460034,Winter,3
-1.445801030873921,c08ee516-b425-4d82-8650-13c47beed733,-1.3315916717599747,Female,High,2022-08-14,b06ca30d-885a-404d-bda2-35450f6de330,Clothing,Brand_C,1.0101325818469287,-0.2093594420096261,-0.15281047471853348,-1.5739254545497678,Medium,-0.11558073751248917,1.534649729315501,Winter,2
-1.4423233612218913,30683a56-5208-4210-8294-af012102f905,0.008467406262228375,Male,High,2021-04-03,a57cd703-8782-4b88-b675-e2c688341fce,Books,Brand_B,0.6082379760817771,0.8795242147964509,-1.2448853333090992,-1.5739254545497678,Low,-1.5845537980762467,1.668596713170968,Spring,0
-1.4388456915698613,ec337651-2d97-46ab-b599-225e650903b2,-1.1640842870071992,Other,Medium,2023-11-04,5446caf8-fbf7-4794-b4af-c232d00585bc,Books,Brand_C,1.5362491566667635,-0.3595502912242574,0.5752394310085104,-0.12499053938508516,Low,0.7658030988257654,-0.1396875688778368,Summer,2
-1.4353680219178313,ced995ec-7b22-42cf-8bde-a01e338af788,-0.7732337225840568,Other,Medium,2022-02-08,f963d8ad-4c7b-4afb-95d7-a8fc53235170,Electronics,Brand_C,-1.53276419644894,-0.02162088049133696,1.3032893367355542,-1.2116917257585973,Low,-1.5845537980762467,1.534649729315501,Winter,2
-1.4318903522658015,dc7df9a6-f5d3-4332-813e-2facc454ca4c,-0.6057263378312814,Other,Low,2023-09-05,77ec9f7d-ce5f-4785-b112-cf6a9be66121,Clothing,Brand_C,-1.3500848301920527,-0.7350274142608357,0.21121447814498845,0.23724318940608555,Medium,1.3533923230512683,0.26215338268856425,Fall,2
-1.4284126826137715,c76eefaa-9761-429b-8915-a3c80e820f01,0.39931797068537095,Male,Low,2022-01-25,92fed529-976f-42fa-9f13-ef8286f9bfec,Clothing,Brand_A,1.2439621706557442,0.09102225641963653,-0.8808603804455774,0.23724318940608555,Low,0.7658030988257654,1.6016232212432344,Winter,1
-1.4249350129617415,f1a1f428-4723-4241-9296-c2b8ff8fd83c,0.008467406262228375,Other,Low,2023-10-02,b96f228e-6688-4a93-8f9f-8cc1881aa124,Books,Brand_B,-0.3416947284540359,-0.39709800352791524,-0.5168354275820555,-0.48722426817625586,High,-1.5845537980762467,-0.1396875688778368,Winter,1
-1.4214573433097117,7e986be5-2b8f-4ff7-b477-18084f7fd2e0,-1.7224422361831173,Male,High,2022-03-15,94a3ba00-1356-4fc5-b5e0-d2e53ebe36ad,Clothing,Brand_C,1.3901056636612539,0.7293333655818196,-0.8808603804455774,-1.2116917257585973,Medium,1.64718693516402,0.4630738584717648,Summer,0
-1.4179796736576817,525aac7e-f3b4-4770-8a99-4e87508fdab8,0.4551537656029627,Female,High,2021-05-09,e178347b-30a7-4a0b-96d2-9ed36f764c5c,Electronics,Brand_B,-0.05671491709329205,-0.6974797019571779,-0.15281047471853348,0.23724318940608555,Medium,1.3533923230512683,0.061232906905363746,Fall,1
-1.4110243343536217,4a054725-fef1-4187-932f-779e1e4f916f,-0.9407411073368321,Other,Medium,2023-11-18,4349d828-e9a2-4da1-9a72-37c19a19f75f,Books,Brand_A,-1.4523852752959097,-1.4859816603339924,1.6673142895990762,-0.8494579969674265,Low,-0.7031699617379922,-0.40758153658877083,Winter,2
-1.407546664701592,67042955-cd46-486e-98d8-77e619bc0c10,-0.10320418357295522,Other,Low,2023-05-31,0bc351c8-0baa-44bb-8950-d191a3628aa1,Electronics,Brand_B,0.8055316916392151,0.5040470917598727,0.21121447814498845,0.5994769181972562,Low,-0.7031699617379922,-0.5415285204442378,Winter,3
